region,model,MAC_model,MAC_c,tau_model,tau_c,E_model,E_c,AAOD_model,AAOD_c,dAAOD_E,dAAOD_tau,dAAOD_MAC,dAAOD_cross,dAAOD_total,pct_E,pct_tau,pct_MAC,pct_cross,lifetime_filtered,lifetime_raw
amazon,HadGEM3-GA7.1_AP3-CTRL2016-PD,1.1204836885994038,0.5467399093236098,1.4874432851806627,1.6009753057207563,4.778485059782057e-10,3.802110818661763e-10,0.06880974194738496,0.028754374385172737,0.00738406422332884,-0.002039095925870812,0.030174573227825782,0.0045358260369284045,0.040055367562212216,16.731177637564844,4.620284320929041,68.37103924657706,10.277498794929055,False,
amazon,INCA_AP3-CTRL,0.7393976690448891,0.5467399093236098,1.5246178000636215,1.6009753057207563,2.0852941622512033e-10,3.802110818661763e-10,0.020310477459074668,0.028754374385172737,-0.012983837463870964,-0.001371421718334837,0.010132337619340301,-0.004220975363232569,-0.008443896926098069,45.226343509344865,4.777046069944837,35.29377065910382,14.702839761606482,False,
amazon,MIROC-SPRINTARS_AP3-CTRL,0.34750151828258763,0.5467399093236098,1.233994057959826,1.6009753057207563,5.265032392702714e-10,3.802110818661763e-10,0.01950673413517499,0.028754374385172737,0.011063695047932757,-0.0065911798593951375,-0.010478428938872424,-0.0032417264996629416,-0.009247640249997746,35.262738955060435,21.007724253131034,33.39735077022479,10.332186021583745,False,
amazon,NorESM2-met2010_AP3-CTRL,0.40627970327359886,0.5467399093236098,2.7326792259768258,1.6009753057207563,3.8327098925343034e-10,3.802110818661763e-10,0.03676490702309817,0.028754374385172737,0.00023141283038148654,0.020326008839693252,-0.007387142006840347,-0.005159747025308959,0.008010532637925432,0.6990413800277061,61.399885418329205,22.314743458301514,15.58632974334159,False,
amazon,OsloCTM3v1.01-met2010_AP3-CTRL,0.906463015416473,0.5467399093236098,2.0668939561276116,1.6009753057207563,3.5427599767764117e-10,3.802110818661763e-10,0.0573487236462455,0.028754374385172737,-0.0019614029049542406,0.008368148627253021,0.01891870831304016,0.003268895225733825,0.028594349261072762,6.031901931988582,25.734565674599473,58.18069960838449,10.05283278502747,False,
amazon,SPRINTARS-T213_AP3-CTRL2016-PD,0.34531305693956227,0.5467399093236098,2.9825982064944574,1.6009753057207563,2.2487290906454533e-10,3.802110818661763e-10,0.02001053191870182,0.028754374385172737,-0.01174782164455399,0.024814687650719276,-0.010593525414750104,-0.011217183057886097,-0.008743842466470916,20.125362441493376,42.51039877462621,18.14792094701668,19.216317836863738,False,
amazon,TM5-met2010_AP3-CTRL2019,0.6923000638857811,0.5467399093236098,1.6009753057207563,1.6009753057207563,7.714963445408295e-12,3.802110818661763e-10,0.03443626177641567,0.028754374385172737,-0.028170911782798423,0.0,0.007655360635777062,0.026197438538264294,0.005681887391242934,45.419584459242714,0.0,12.342635610926553,42.23777992983073,True,68.94607726350885
amazon,TM5_AP3-CTRL2016,0.7966145198067396,0.5467399093236098,1.7081185011900932,1.6009753057207563,3.73021088773432e-10,3.802110818661763e-10,0.04385441706600899,0.028754374385172737,-0.0005437604611649497,0.0019243492041009782,0.013141510207421861,0.0005779437304783627,0.015100042680836253,3.3591247855149415,11.887824822041729,81.18275566096614,3.5702947314772056,False,
boreal_na_west,CAM5-ATRAS_AP3-CTRL,0.342371820672176,0.6789726457436494,1.4037307468979594,1.4681098312722285,1.0380470519966682e-10,4.25732870574267e-10,0.004310350701088364,0.036665849409362135,-0.027725765258236525,-0.0016078591413927154,-0.018177102185936076,0.015155227877291552,-0.03235549870827377,44.24374526150405,2.565761832201438,29.006343782268473,24.184149124026032,False,
boreal_na_west,CAM5.3-Oslo_AP3-CTRL2016-PD,0.35189272958944856,0.6789726457436494,2.719943307468081,1.4681098312722285,4.2305148913016186e-11,4.25732870574267e-10,0.0034984616423613508,0.036665849409362135,-0.033022357617918004,0.03126437596567282,-0.017662954502978064,-0.013746451611777538,-0.03316738776700078,34.507512760714434,32.67046723538113,18.457332300608222,14.364687703296216,False,
